image,name,author,format,book_depository_stars,price,currency,old_price,isbn,category,img_paths
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7499/9780749939755.jpg,Tribes,Seth Godin,Paperback,4.0,9.28,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000109.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241302019.jpg,The Little Book of Lykke,Meik Wiking,Hardback,4.0,11.58,$,20.56,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000110.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4706/9780470627600.jpg,The 10X Rule,Grant Cardone,Hardback,4.0,14.6,$,21.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000111.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0628/9780062872302.jpg,Never Split the Difference,Chris Voss,Paperback,4.5,8.2,$,11.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000112.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812982008.jpg,Made to Stick,Chip Heath,Paperback,4.0,10.93,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000113.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349408941.jpg,Getting Things Done,David Allen,Paperback,4.0,13.03,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000114.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6826/9781682612385.jpg,The 5 Second Rule,Mel Robbins,Hardback,4.0,20.06,$,25.2,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000115.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6252/9781625274496.jpg,"Blue Ocean Strategy, Expanded Edition",W.Chan Kim,Hardback,4.5,21.02,$,24.99,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000116.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4002/9781400201839.jpg,Building A Story Brand,Donald Miller,Paperback,4.5,11.14,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000117.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141034539.jpg,The Rule of Law,Tom Bingham,Paperback,4.0,8.81,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000118.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473611528.jpg,Business Adventures,John Brooks,Paperback,4.0,10.68,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000119.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8570/9780857080097.jpg,The Art of War,Sun Tzu,Hardback,4.0,9.84,$,12.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000120.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847940322.jpg,Switch,Chip Heath,Paperback,4.0,10.1,$,11.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000121.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846684302.jpg,Why Nations Fail,Daron Acemoglu,Paperback,4.0,13.03,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000122.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7802/9781780224725.jpg,Give and Take,Adam Grant,Paperback,4.0,7.99,$,11.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000123.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393338829.jpg,The Big Short,Michael Lewis,Paperback,4.5,10.6,$,11.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000124.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4221/9781422123126.jpg,Managing Oneself,Peter F. Drucker,Paperback,4.0,7.61,$,7.99,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000125.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241976272.jpg,The Go-Giver,Bob Burg,Paperback,4.5,9.1,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000126.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141024530.jpg,The Shock Doctrine,Naomi Klein,Paperback,4.0,13.15,$,13.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000127.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241348482.jpg,Measure What Matters,John Doerr,Paperback,4.0,14.94,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000128.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7847/9781784741723.jpg,Invisible Women,Caroline Criado Perez,Hardback,4.5,18.75,$,21.1,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000129.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008128043.jpg,The New One Minute Manager,Kenneth Blanchard,Paperback,4.0,8.11,$,11.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000130.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8402/9781840226881.jpg,Wealth of Nations,Adam Smith,Paperback,4.0,7.98,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000131.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0715/9780071592536.jpg,"Security Analysis: Sixth Edition, Foreword by Warren Buffett",Benjamin Graham,Hardback,4.5,40.31,$,84.7,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000132.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3409/9780340953754.jpg,The Wolf of Wall Street,Jordan Belfort,Paperback,3.5,9.86,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000133.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3074/9780307465351.jpg,The 4-hour Workweek,Timothy Ferriss,Hardback,4.0,21.38,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000134.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7852/9780785289357.jpg,21 Irrefutable Laws of Leadership,John C. Maxwell,Paperback,4.0,11.73,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000135.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143109679.jpg,Let My People Go Surfing,Yvon Chouinard,Paperback,4.0,13.31,$,20.1,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000136.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/5930/9780593070109.jpg,"Creativity, Inc.",Ed Catmull,Paperback,4.0,17.33,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000137.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0608/9780060833459.jpg,The Effective Executive,Peter F Drucker,Paperback,4.0,13.48,$,17.95,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000138.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5924/9781592408412.jpg,Daring Greatly,PhD Lmsw Brene Brown,Paperback,4.5,13.24,$,21.1,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000139.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4555/9781455508907.jpg,Delivering Happiness,Tony Hsieh,Paperback,4.0,7.31,$,8.3,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000140.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062273062.jpg,"Jab, Jab, Jab, Right Hook",Gary Vaynerchuk,Hardback,4.0,15.72,$,17.69,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000141.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2412/9780241250945.jpg,Turn The Ship Around!,L. David Marquet,Paperback,4.0,10.24,$,13.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000142.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349113463.jpg,The Tipping Point,Malcolm Gladwell,Paperback,4.0,8.03,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000143.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0995/9780099533115.jpg,Manufacturing Consent,Noam Chomsky,Paperback,4.0,11.35,$,13.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000144.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8466/9781846683954.jpg,The Decision Book,Mikael Krogerus,Hardback,3.5,9.66,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000145.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473613805.jpg,Black Box Thinking,Matthew Syed,Paperback,4.5,8.38,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000146.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141019017.jpg,Freakonomics,Steven D. Levitt,Paperback,4.0,9.8,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000147.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473674813.jpg,Way of the Wolf,Jordan Belfort,Paperback,4.0,11.2,$,17.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000148.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241951224.jpg,Misbehaving,Richard H. Thaler,Paperback,4.0,10.2,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000149.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847941398.jpg,Doughnut Economics,Kate Raworth,Paperback,4.0,10.58,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000150.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1410/9780141030708.jpg,Superfreakonomics,Stephen J. Dubner,Paperback,4.0,9.59,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000151.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7602/9781760295776.jpg,Eggshell Skull,Bri Lee,Paperback,4.5,21.8,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000152.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509843503.jpg,Range,David Epstein,Paperback,4.0,17,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000153.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3494/9780349415864.jpg,So Good They Can't Ignore You,Cal Newport,Paperback,4.0,12.74,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000154.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241351574.jpg,Talking to Strangers,Malcolm Gladwell,Paperback,3.5,17.97,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000155.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2263/9780226320557.jpg,The Road to Serfdom,F. a. Hayek,Paperback,4.0,13.36,$,16.95,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000156.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141985411.jpg,Weapons of Math Destruction,Cathy O'neil,Paperback,4.0,9.53,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000157.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/6035/9781603580557.jpg,Thinking in Systems,Donella Meadows,Paperback,4.5,12.29,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000158.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/9355/9781935589679.jpg,A guide to the Project Management Body of Knowledge (PMBOK guide),Project Management Institute,Paperback,3.5,55.52,$,71.5,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000159.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4472/9781447261131.jpg,Talk Like TED,Carmine Gallo,Paperback,4.0,10.66,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000160.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/1190/9781119002253.jpg,Storytelling with Data,Cole Nussbaumer Knaflic,Paperback,4.5,23.41,$,34.2,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000161.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2413/9780241341131.jpg,Digital Minimalism,Cal Newport,Paperback,4.0,14.58,$,17.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000162.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5955/9781595555274.jpg,The Total Money Makeover: Classic Edition,Dave Ramsey,Hardback,4.5,15.17,$,26.5,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000163.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6797/9780679762881.jpg,High Output Management,Andrew Grove,Paperback,4.5,12.92,$,21.1,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000164.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/5098/9781509841141.jpg,The Secret Barrister,The Secret Barrister,Paperback,4.0,9.42,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000165.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4736/9781473680371.jpg,Mastering The Market Cycle,Howard Marks,Hardback,4.0,20.08,$,24.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000166.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847941435.jpg,Pre-Suasion,Robert B. Cialdini,Paperback,4.0,10.53,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000167.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4251/9780425193372.jpg,Fierce Conversations,Susan Scott,Paperback,4.0,11.82,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000168.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/7812/9781781258637.jpg,The Diary of a Bookseller,Shaun Bythell,Paperback,4.0,8.45,$,11.5,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000169.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1419/9780141983042.jpg,The Undoing Project,Michael Lewis,Paperback,4.0,9.93,$,11.5,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000170.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1955/9780195573565.jpg,How Brands Grow,Byron Sharp,Hardback,4.0,29.39,$,30.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000171.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4746/9781474601917.jpg,East West Street,Philippe Sands,Paperback,4.5,9.4,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000172.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7624/9780762408337.jpg,"The Seven Habits of Highly Effective People, Miniature Edition",Stephen R. Covey,Hardback,4.0,7.47,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000173.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1420/9780142001103.jpg,The Art of Possibility,Benjamin Zander,Paperback,4.0,8.69,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000174.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/4706/9780470624159.jpg,The Little Book That Still Beats the Market,Joel Greenblatt,Hardback,4.0,13.61,$,21.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000175.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4019/9781401957230.jpg,The High Performance Planner,Brendon Burchard,Paperback,4.0,17.29,$,23.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000176.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/1431/9780143111726.jpg,Find Your Why,Simon Sinek,Paperback,3.5,15.81,$,20.1,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000177.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0081/9780008139384.jpg,Creative Confidence,David Kelley,Paperback,4.0,10.05,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000178.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3073/9780307387097.jpg,Half the Sky,Nicholas D Kristof,Paperback,4.5,12.94,$,16.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000179.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393352245.jpg,A Random Walk Down Wall Street,Burton G. Malkiel,Paperback,4.0,15.81,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000180.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8129/9780812993356.jpg,Grace,Grace Coddington,Hardback,4.0,25.77,$,29.49,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000181.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3933/9780393324815.jpg,Moneyball,Michael Lewis,Paperback,4.5,13.32,$,14.5,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000182.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3491/9780349119854.jpg,The Undercover Economist,Tim Harford,Paperback,4.0,8.73,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000183.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8402/9781840226997.jpg,Capital: Volume One and Two,Karl Marx,Paperback,4.0,9.08,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000184.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/2419/9780241976586.jpg,Emotional Agility,Susan David,Paperback,4.0,9.55,$,12.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000185.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9849/9780984999309.jpg,The Startup Owner's Manual,Steve Blank,Hardback,4.0,26.24,$,36.49,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000186.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3991/9780399163593.jpg,The Chimp Paradox,Steve Peters,Paperback,4.0,14.48,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000187.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/6709/9780670922857.jpg,The Challenger Sale,Matthew Dixon,Paperback,4.0,12.91,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000188.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/0622/9780062295026.jpg,Crush It!,Gary Vaynerchuk,Paperback,4.0,10.01,$,18.0,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000189.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718179076.jpg,Sweet Poison,David Gillespie,Paperback,4.0,8.82,$,11.4,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000190.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/7181/9780718197032.jpg,Economics: The User's Guide,Ha-Joon Chang,Paperback,4.0,9.26,$,9.49,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000191.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/8479/9781847941107.jpg,Scrum,Jeff Sutherland,Paperback,4.0,9.85,$,12.9,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000192.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/8478/9780847837908.jpg,Kate,Kate Moss,Hardback,4.5,61.82,$,65.61,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000193.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/3160/9780316084659.jpg,What the Dog Saw,Malcolm Gladwell,Paperback,4.0,8.54,$,,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000194.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9781/4221/9781422186435.jpg,"Leading Change, With a New Preface by the Author",John P. Kotter,Hardback,4.0,20.45,$,24.99,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000195.jpg
https://d1w7fb2mkkr3kw.cloudfront.net/assets/images/book/mid/9780/9348/9780934868075.jpg,Society of the Spectacle,Guy Debord,Paperback,4.0,8.58,$,9.5,9780000000000.0,Business-Finance-Law,dataset/Business-Finance-Law/0000196.jpg
